    35.000000    6.000000      5    6.127350    0.007828   10.572970    0.010282    1.725537    0.002770
    35.000000    6.000000     15    3.706720    0.006088    4.012480    0.006334    1.082488    0.002466
    35.000000    6.000000     25    1.420630    0.003769    0.996460    0.003157    0.701421    0.002898
    35.000000    6.000000     35    0.493670    0.002222    0.253620    0.001593    0.513744    0.003969
    35.000000    6.000000     45    0.176100    0.001327    0.072060    0.000849    0.409199    0.005722
    35.000000    6.000000     55    0.064120    0.000801    0.022810    0.000478    0.355739    0.008673
    35.000000    6.000000     65    0.023860    0.000488    0.007260    0.000269    0.304275    0.012897
    35.000000    6.000000     75    0.009020    0.000300    0.002250    0.000150    0.249446    0.018588
    35.000000    6.000000     85    0.003140    0.000177    0.000840    0.000092    0.267516    0.032861
    35.000000    6.000000     95    0.001110    0.000105    0.000200    0.000045    0.180180    0.043769
    35.000000    6.000000    105    0.000500    0.000071    0.000100    0.000032    0.200000    0.069282
    35.000000    6.000000    115    0.000110    0.000033    0.000030    0.000017    0.272727    0.177638
    35.000000    6.000000    125    0.000050    0.000022    0.000020    0.000014    0.400000    0.334664
    35.000000    6.000000    135    0.000050    0.000022    0.000000    0.000000    0.000000    0.000000
    35.000000    6.000000    145    0.000020    0.000014    0.000000    0.000000    0.000000    0.000000
    35.000000    6.000000    155    0.000010    0.000010    0.000000    0.000000    0.000000    0.000000
    35.000000    6.000000    165    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    175    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    185    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    195    0.000000    0.000000    0.000000    0.000000         NaN         NaN
