    35.000000    6.000000      5    5.822590    0.007631    7.876120    0.008875    1.352683    0.002338
    35.000000    6.000000     15    4.045790    0.006361    2.708760    0.005205    0.669526    0.001662
    35.000000    6.000000     25    1.498710    0.003871    0.635940    0.002522    0.424325    0.002008
    35.000000    6.000000     35    0.477910    0.002186    0.156520    0.001251    0.327509    0.003016
    35.000000    6.000000     45    0.153150    0.001238    0.043230    0.000657    0.282272    0.004861
    35.000000    6.000000     55    0.050930    0.000714    0.012670    0.000356    0.248773    0.007810
    35.000000    6.000000     65    0.017490    0.000418    0.004330    0.000208    0.247570    0.013289
    35.000000    6.000000     75    0.005940    0.000244    0.001090    0.000104    0.183502    0.019121
    35.000000    6.000000     85    0.002120    0.000146    0.000360    0.000060    0.169811    0.030611
    35.000000    6.000000     95    0.001010    0.000100    0.000150    0.000039    0.148515    0.041095
    35.000000    6.000000    105    0.000220    0.000047    0.000030    0.000017    0.136364    0.083926
    35.000000    6.000000    115    0.000050    0.000022    0.000020    0.000014    0.400000    0.334664
    35.000000    6.000000    125    0.000010    0.000010    0.000010    0.000010    1.000000    1.414214
    35.000000    6.000000    135    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    145    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    155    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    165    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    175    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    185    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    195    0.000000    0.000000    0.000000    0.000000         NaN         NaN
