    35.000000    6.000000      5    6.367740    0.007980    9.229190    0.009607    1.449367    0.002361
    35.000000    6.000000     15    4.006440    0.006330    4.328990    0.006580    1.080508    0.002369
    35.000000    6.000000     25    1.582730    0.003978    1.235670    0.003515    0.780721    0.002964
    35.000000    6.000000     35    0.536790    0.002317    0.324470    0.001801    0.604464    0.004251
    35.000000    6.000000     45    0.178300    0.001335    0.088890    0.000943    0.498542    0.006473
    35.000000    6.000000     55    0.060330    0.000777    0.026150    0.000511    0.433449    0.010148
    35.000000    6.000000     65    0.021680    0.000466    0.008330    0.000289    0.384225    0.015663
    35.000000    6.000000     75    0.007440    0.000273    0.003020    0.000174    0.405914    0.027696
    35.000000    6.000000     85    0.002880    0.000170    0.001120    0.000106    0.388889    0.043306
    35.000000    6.000000     95    0.000960    0.000098    0.000290    0.000054    0.302083    0.064010
    35.000000    6.000000    105    0.000430    0.000066    0.000120    0.000035    0.279070    0.091111
    35.000000    6.000000    115    0.000150    0.000039    0.000020    0.000014    0.133333    0.100370
    35.000000    6.000000    125    0.000040    0.000020    0.000010    0.000010    0.250000    0.279508
    35.000000    6.000000    135    0.000030    0.000017    0.000010    0.000010    0.333333    0.384900
    35.000000    6.000000    145    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    155    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    165    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    175    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    185    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    195    0.000000    0.000000    0.000000    0.000000         NaN         NaN
