    35.000000    6.000000      5    6.421660    0.008014   11.375730    0.010666    1.771463    0.002765
    35.000000    6.000000     15    3.250120    0.005701    4.359870    0.006603    1.341449    0.003109
    35.000000    6.000000     25    1.112260    0.003335    1.089260    0.003300    0.979321    0.004175
    35.000000    6.000000     35    0.353690    0.001881    0.278530    0.001669    0.787498    0.006309
    35.000000    6.000000     45    0.115000    0.001072    0.081460    0.000903    0.708348    0.010258
    35.000000    6.000000     55    0.040060    0.000633    0.025090    0.000501    0.626311    0.015946
    35.000000    6.000000     65    0.014300    0.000378    0.008340    0.000289    0.583217    0.025411
    35.000000    6.000000     75    0.004750    0.000218    0.002800    0.000167    0.589474    0.044413
    35.000000    6.000000     85    0.001550    0.000124    0.000820    0.000091    0.529032    0.072241
    35.000000    6.000000     95    0.000690    0.000083    0.000320    0.000057    0.463768    0.099189
    35.000000    6.000000    105    0.000190    0.000044    0.000080    0.000028    0.421053    0.177458
    35.000000    6.000000    115    0.000050    0.000022    0.000010    0.000010    0.200000    0.219089
    35.000000    6.000000    125    0.000010    0.000010    0.000000    0.000000    0.000000    0.000000
    35.000000    6.000000    135    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    145    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    155    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    165    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    175    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    185    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    195    0.000000    0.000000    0.000000    0.000000         NaN         NaN
