    35.000000    6.000000      5    5.633230    0.007505   10.552190    0.010272    1.873204    0.003091
    35.000000    6.000000     15    3.214850    0.005670    4.680280    0.006841    1.455832    0.003335
    35.000000    6.000000     25    1.165340    0.003414    1.276750    0.003573    1.095603    0.004439
    35.000000    6.000000     35    0.368650    0.001920    0.329260    0.001815    0.893151    0.006772
    35.000000    6.000000     45    0.113530    0.001066    0.091130    0.000955    0.802695    0.011290
    35.000000    6.000000     55    0.036040    0.000600    0.027290    0.000522    0.757214    0.019215
    35.000000    6.000000     65    0.011410    0.000338    0.008420    0.000290    0.737949    0.033527
    35.000000    6.000000     75    0.003710    0.000193    0.002520    0.000159    0.679245    0.055448
    35.000000    6.000000     85    0.001220    0.000110    0.000740    0.000086    0.606557    0.089373
    35.000000    6.000000     95    0.000490    0.000070    0.000250    0.000050    0.510204    0.125398
    35.000000    6.000000    105    0.000110    0.000033    0.000080    0.000028    0.727273    0.337935
    35.000000    6.000000    115    0.000040    0.000020    0.000030    0.000017    0.750000    0.572822
    35.000000    6.000000    125    0.000020    0.000014    0.000010    0.000010    0.500000    0.612372
    35.000000    6.000000    135    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    145    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    155    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    165    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    175    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    185    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    195    0.000000    0.000000    0.000000    0.000000         NaN         NaN
