    35.000000    6.000000      5    6.609750    0.008130    9.326840    0.009658    1.411073    0.002269
    35.000000    6.000000     15    3.315890    0.005758    3.102040    0.005570    0.935508    0.002337
    35.000000    6.000000     25    1.109420    0.003331    0.698510    0.002643    0.629617    0.003041
    35.000000    6.000000     35    0.344110    0.001855    0.169420    0.001302    0.492343    0.004621
    35.000000    6.000000     45    0.108330    0.001041    0.048470    0.000696    0.447429    0.007732
    35.000000    6.000000     55    0.035920    0.000599    0.015070    0.000388    0.419543    0.012876
    35.000000    6.000000     65    0.012940    0.000360    0.005460    0.000234    0.421947    0.021533
    35.000000    6.000000     75    0.003980    0.000199    0.001550    0.000124    0.389447    0.036873
    35.000000    6.000000     85    0.001280    0.000113    0.000420    0.000065    0.328125    0.058349
    35.000000    6.000000     95    0.000440    0.000066    0.000160    0.000040    0.363636    0.106159
    35.000000    6.000000    105    0.000090    0.000030    0.000030    0.000017    0.333333    0.222222
    35.000000    6.000000    115    0.000020    0.000014    0.000020    0.000014    1.000000    1.000000
    35.000000    6.000000    125    0.000020    0.000014    0.000000    0.000000    0.000000    0.000000
    35.000000    6.000000    135    0.000010    0.000010    0.000000    0.000000    0.000000    0.000000
    35.000000    6.000000    145    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    155    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    165    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    175    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    185    0.000000    0.000000    0.000000    0.000000         NaN         NaN
    35.000000    6.000000    195    0.000000    0.000000    0.000000    0.000000         NaN         NaN
